# owner_sha256 job_args.go da1b59226cb2d3a05bbb65c945709088a33fac605237b4e195377c10ebec27bf bytes=65331 lines=1917
# support_sha256 job_args_test.go 7647a990a36ff19f4bc1e56ed915466c6be7c87c32bd0c68a443e24378edb382 bytes=39148 lines=1242
# obligation_id	category	source_path	ast_anchor	node_sha256	owner	verdict	rust_symbol	evidence
O69aa8c31ae017c8b	branch	pkg/meta/model/job_args.go	DropTableArgs.getArgsV1/if:1/true	cf5da77df09dd10307c1fa9cdd5e0056503d09aef4406706acf2d00f2659fdce	DropTableArgs.getArgsV1	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
Oa785e81057d883a3	function	pkg/meta/model/job_args.go	DropTableArgs.getFinishedArgsV1	228b08c3b135ff9cfe8b30b1ab950acfd79fd8f3edf5e5dcb8db308152e8b99d	DropTableArgs.getFinishedArgsV1	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O95fbfd2d12c1838c	function	pkg/meta/model/job_args.go	EmptyArgs.decodeV1	708b2b55876a3940d31c5800554fd207cc975cd7abf463d1c36cd316d46c003b	EmptyArgs.decodeV1	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O189e695bbd367d05	function	pkg/meta/model/job_args.go	EmptyArgs.getArgsV1	228b08c3b135ff9cfe8b30b1ab950acfd79fd8f3edf5e5dcb8db308152e8b99d	EmptyArgs.getArgsV1	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O89359b4a0d55062f	function	pkg/meta/model/job_args.go	ExchangeTablePartitionArgs.decodeV1	1861f90210133a55665c5dbf0ab60206a373b627dc27407f5140722302f41d30	ExchangeTablePartitionArgs.decodeV1	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O2480754823396794	function	pkg/meta/model/job_args.go	ExchangeTablePartitionArgs.getArgsV1	228b08c3b135ff9cfe8b30b1ab950acfd79fd8f3edf5e5dcb8db308152e8b99d	ExchangeTablePartitionArgs.getArgsV1	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
Od6147c9bdddea11e	function	pkg/meta/model/job_args.go	FillRollBackArgsForAddColumn	eb9836b698554df4c0552e416cdd6a1e63daf383f47b7f79a838b38f67a6c1f1	FillRollBackArgsForAddColumn	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O7be01b4f3d81fabd	function	pkg/meta/model/job_args.go	FillRollbackArgsForAddPartition	984de6b1fef54579b89131b1b10e6c0bed41a887444b3927f79228c636c9a46c	FillRollbackArgsForAddPartition	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O51a811dfb80013b9	function	pkg/meta/model/job_args.go	FlashbackClusterArgs.decodeV1	1861f90210133a55665c5dbf0ab60206a373b627dc27407f5140722302f41d30	FlashbackClusterArgs.decodeV1	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O7e8b280738b009a3	branch	pkg/meta/model/job_args.go	FlashbackClusterArgs.decodeV1/if:1/false	95bb4624a4d7f08a95b31f993c9136f878fff2fb13b6730ae515ab81b69deefe	FlashbackClusterArgs.decodeV1	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
Oa804ea737c4e2ff2	branch	pkg/meta/model/job_args.go	FlashbackClusterArgs.decodeV1/if:1/true	95bb4624a4d7f08a95b31f993c9136f878fff2fb13b6730ae515ab81b69deefe	FlashbackClusterArgs.decodeV1	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O35b535c32aede069	branch	pkg/meta/model/job_args.go	FlashbackClusterArgs.decodeV1/if:2/false	d5f7ef0d525788deba53fa2615c290fde0770607614bebd0e203f92471635b8a	FlashbackClusterArgs.decodeV1	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O6e445b58980ec65b	branch	pkg/meta/model/job_args.go	FlashbackClusterArgs.decodeV1/if:2/true	d5f7ef0d525788deba53fa2615c290fde0770607614bebd0e203f92471635b8a	FlashbackClusterArgs.decodeV1	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O0c9d72913c6dd511	branch	pkg/meta/model/job_args.go	FlashbackClusterArgs.decodeV1/if:3/false	d469cd31987bc71968de177f52854b395b808782c3fc66f56483205fa590832e	FlashbackClusterArgs.decodeV1	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O7bbce3063e02b1b2	branch	pkg/meta/model/job_args.go	FlashbackClusterArgs.decodeV1/if:3/true	d469cd31987bc71968de177f52854b395b808782c3fc66f56483205fa590832e	FlashbackClusterArgs.decodeV1	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O56db8c68ec160e12	branch	pkg/meta/model/job_args.go	FlashbackClusterArgs.decodeV1/if:4/false	1cc69a2318d986c8a5804cc81a86ae52a4c42601c4ef4f92b09d0f63d33c8a2a	FlashbackClusterArgs.decodeV1	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
Od03763f5875f7f33	branch	pkg/meta/model/job_args.go	FlashbackClusterArgs.decodeV1/if:4/true	1cc69a2318d986c8a5804cc81a86ae52a4c42601c4ef4f92b09d0f63d33c8a2a	FlashbackClusterArgs.decodeV1	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
Oa55bb9323f405b71	function	pkg/meta/model/job_args.go	FlashbackClusterArgs.getArgsV1	228b08c3b135ff9cfe8b30b1ab950acfd79fd8f3edf5e5dcb8db308152e8b99d	FlashbackClusterArgs.getArgsV1	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O07d1e752ae0cfd5a	branch	pkg/meta/model/job_args.go	FlashbackClusterArgs.getArgsV1/if:1/false	4d4df6238df353996db9d5979ea9d8bf721abcb8ee506d8fd0526ff574d4a174	FlashbackClusterArgs.getArgsV1	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
Oc71996ea005e97e3	branch	pkg/meta/model/job_args.go	FlashbackClusterArgs.getArgsV1/if:1/true	4d4df6238df353996db9d5979ea9d8bf721abcb8ee506d8fd0526ff574d4a174	FlashbackClusterArgs.getArgsV1	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O09925f9fc9243836	branch	pkg/meta/model/job_args.go	FlashbackClusterArgs.getArgsV1/if:2/false	12b15991f1fd5f42b095e6571c8106f408433eceea8e1a3422702bec1aede320	FlashbackClusterArgs.getArgsV1	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O3109864fa2e1ab06	branch	pkg/meta/model/job_args.go	FlashbackClusterArgs.getArgsV1/if:2/true	12b15991f1fd5f42b095e6571c8106f408433eceea8e1a3422702bec1aede320	FlashbackClusterArgs.getArgsV1	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O328f8b60e0746a87	branch	pkg/meta/model/job_args.go	FlashbackClusterArgs.getArgsV1/if:3/false	3ee6da3fd8a8018d612d9ea896b6a4511641e2b8d518b22af48ac53a0ca77208	FlashbackClusterArgs.getArgsV1	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O807ac39694680cfd	branch	pkg/meta/model/job_args.go	FlashbackClusterArgs.getArgsV1/if:3/true	3ee6da3fd8a8018d612d9ea896b6a4511641e2b8d518b22af48ac53a0ca77208	FlashbackClusterArgs.getArgsV1	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
Obff0a2061e07e8ab	function	pkg/meta/model/job_args.go	GetAddCheckConstraintArgs	97f2430dd558037bd5393ae91dba83f56a010a53137a27d74c510ed53a7fed3a	GetAddCheckConstraintArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O632eafa2a05b98b3	function	pkg/meta/model/job_args.go	GetAddForeignKeyArgs	d8e727add6429e7801e1c23d2abc8bf3113d88f26f734abe62cda2bd9f806c9d	GetAddForeignKeyArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
Obd50f68069d8536f	function	pkg/meta/model/job_args.go	GetAlterIndexVisibilityArgs	85902691e82fc54e3b23e6b6e8551ac74900dddd0db07e1051e05ac6df470be3	GetAlterIndexVisibilityArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O82beb28462519f90	function	pkg/meta/model/job_args.go	GetAlterSequenceArgs	54578e08e107a5cdd36be390076d3ab6d78fbbea9da1d663affa5c9168fd994c	GetAlterSequenceArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O1c394d76210bd22d	function	pkg/meta/model/job_args.go	GetAlterTTLInfoArgs	438fd1c8fe4ffe472cb102a2c3f46c57948c3ae8ce863f3f5df5711d7d4ef602	GetAlterTTLInfoArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O44808ddc93425ce5	function	pkg/meta/model/job_args.go	GetAlterTableAffinityArgs	3e1c8873924f93a4889b356e1cc2ca5f7f95370a15bd30c9f72d4eb2a7bb374a	GetAlterTableAffinityArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
Ob5cd9112b7fab2f8	function	pkg/meta/model/job_args.go	GetAlterTableAttributesArgs	23f82e0284b5b59185fb943ffec37b07068dea83d1883dd8ffadaf2de759d532	GetAlterTableAttributesArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
Oc0c2773c1f270568	function	pkg/meta/model/job_args.go	GetAlterTableModeArgs	b0bc1bd95b99f032043aad3cbb9fbfcb43e7f2e7a6589821d54a109b1af40935	GetAlterTableModeArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O2fae8fe39ddd07c0	function	pkg/meta/model/job_args.go	GetAlterTablePartitionArgs	a8ec5b09d280fd24b51bc8fcc60c0143e7503b995dbf7cc9311da289ddea698a	GetAlterTablePartitionArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
Ode8d5d65746dd53e	function	pkg/meta/model/job_args.go	GetAlterTablePlacementArgs	0530ef94e0a704c9003a8865c0b7f804e26d573fdf0610072b17910d30bd0ae5	GetAlterTablePlacementArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O25f4b79db2d1ab8e	function	pkg/meta/model/job_args.go	GetAlterTableSetRegionSplitPolicyArgs	f008a089b4be208265cf35046793129c8c64dd9efc065d6a5b0f431cca548f3b	GetAlterTableSetRegionSplitPolicyArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O0b0ca6ba69d09432	function	pkg/meta/model/job_args.go	GetBatchCreateTableArgs	44ca59067da0c69536491d09a812ee4c413e78028e1261cfa6d72212b76752f2	GetBatchCreateTableArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
