# Go source: pkg/meta/meta.go
# SHA-256: d0e948b97582b9f1e43ed98f6e3c2664ab71a0051161b5152768c439b0129083
# bytes: 68013
# lines: 2219
# Test/support: pkg/meta/meta_test.go, pkg/meta/main_test.go, pkg/meta/BUILD.bazel
# Columns: class source_identity source_line verdict rust_symbol evidence
class	source_identity	source_line	verdict	rust_symbol	evidence
PRODUCTION_FUNCTION	whichMagicType	1726	PORTED	value::which_magic_type	transaction_source::policy_masking_and_resource_reads_preserve_magic_json_and_empty_panics
PRODUCTION_BRANCH	whichMagicType:L1727:if:true	1727	PORTED	value::which_magic_type	transaction_source::policy_masking_and_resource_reads_preserve_magic_json_and_empty_panics
PRODUCTION_BRANCH	whichMagicType:L1727:if:false	1727	PORTED	value::which_magic_type	transaction_source::policy_masking_and_resource_reads_preserve_magic_json_and_empty_panics
PRODUCTION_FUNCTION	(*Mutator).GetTable	1734	PORTED	transaction::Mutator::table	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	(*Mutator).GetTable:L1737:if:true	1737	PORTED	transaction::Mutator::table	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	(*Mutator).GetTable:L1737:if:false	1737	PORTED	transaction::Mutator::table	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	(*Mutator).GetTable:L1743:if:true	1743	PORTED	transaction::Mutator::table	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	(*Mutator).GetTable:L1743:if:false	1743	PORTED	transaction::Mutator::table	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	(*Mutator).GetTable:L1743:logical:short-circuit	1743	PORTED	transaction::Mutator::table	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	(*Mutator).GetTable:L1743:logical:rhs	1743	PORTED	transaction::Mutator::table	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_FUNCTION	(*Mutator).CheckTableExists	1754	PORTED	transaction::Mutator::table_exists	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	(*Mutator).CheckTableExists:L1757:if:true	1757	PORTED	transaction::Mutator::table_exists	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	(*Mutator).CheckTableExists:L1757:if:false	1757	PORTED	transaction::Mutator::table_exists	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	(*Mutator).CheckTableExists:L1764:if:true	1764	PORTED	transaction::Mutator::table_exists	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	(*Mutator).CheckTableExists:L1764:if:false	1764	PORTED	transaction::Mutator::table_exists	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	(*Mutator).CheckTableExists:L1767:if:true	1767	PORTED	transaction::Mutator::table_exists	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	(*Mutator).CheckTableExists:L1767:if:false	1767	PORTED	transaction::Mutator::table_exists	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_DECLARATION	var:mDDLJobHistoryKey	1781	PORTED	key::DDL_JOB_HISTORY	transaction_source::ddl_history_preserves_constructor_and_both_next_error_boundaries
PRODUCTION_FUNCTION	(*Mutator).jobIDKey	1784	PORTED	transaction::Mutator::ddl_job_history_key	transaction_source::composed_auto_id_sequence_and_schema_diff_methods_preserve_source_order
PRODUCTION_FUNCTION	(*Mutator).addHistoryDDLJob	1790	PORTED	transaction::Mutator::add_history_ddl_job	transaction_source::ddl_history_preserves_constructor_and_both_next_error_boundaries
PRODUCTION_BRANCH	(*Mutator).addHistoryDDLJob:L1792:if:true	1792	PORTED	transaction::Mutator::add_history_ddl_job	transaction_source::ddl_history_preserves_constructor_and_both_next_error_boundaries
PRODUCTION_BRANCH	(*Mutator).addHistoryDDLJob:L1792:if:false	1792	PORTED	transaction::Mutator::add_history_ddl_job	transaction_source::ddl_history_preserves_constructor_and_both_next_error_boundaries
PRODUCTION_FUNCTION	(*Mutator).AddHistoryDDLJob	1799	PORTED	transaction::Mutator::add_history_ddl_job	transaction_source::ddl_history_preserves_constructor_and_both_next_error_boundaries
PRODUCTION_FUNCTION	(*Mutator).getHistoryDDLJob	1803	PORTED	transaction::Mutator::history_ddl_job	transaction_source::ddl_history_preserves_constructor_and_both_next_error_boundaries
PRODUCTION_BRANCH	(*Mutator).getHistoryDDLJob:L1805:if:true	1805	PORTED	transaction::Mutator::history_ddl_job	transaction_source::ddl_history_preserves_constructor_and_both_next_error_boundaries
PRODUCTION_BRANCH	(*Mutator).getHistoryDDLJob:L1805:if:false	1805	PORTED	transaction::Mutator::history_ddl_job	transaction_source::ddl_history_preserves_constructor_and_both_next_error_boundaries
PRODUCTION_BRANCH	(*Mutator).getHistoryDDLJob:L1805:logical:short-circuit	1805	PORTED	transaction::Mutator::history_ddl_job	transaction_source::ddl_history_preserves_constructor_and_both_next_error_boundaries
PRODUCTION_BRANCH	(*Mutator).getHistoryDDLJob:L1805:logical:rhs	1805	PORTED	transaction::Mutator::history_ddl_job	transaction_source::ddl_history_preserves_constructor_and_both_next_error_boundaries
PRODUCTION_FUNCTION	(*Mutator).GetHistoryDDLJob	1815	PORTED	transaction::Mutator::history_ddl_job	transaction_source::ddl_history_preserves_constructor_and_both_next_error_boundaries
PRODUCTION_FUNCTION	(*Mutator).GetHistoryDDLCount	1823	PORTED	transaction::Mutator::history_ddl_count	transaction_source::ddl_history_preserves_constructor_and_both_next_error_boundaries
PRODUCTION_FUNCTION	(*Mutator).SetIngestMaxBatchSplitRanges	1828	PORTED	transaction::Mutator::set_ingest_max_batch_split_ranges	transaction_source::malformed_scalar_storage_returns_the_source_parse_error_class
PRODUCTION_FUNCTION	(*Mutator).GetIngestMaxBatchSplitRanges	1833	PORTED	transaction::Mutator::ingest_max_batch_split_ranges	transaction_source::malformed_scalar_storage_returns_the_source_parse_error_class
PRODUCTION_BRANCH	(*Mutator).GetIngestMaxBatchSplitRanges:L1835:if:true	1835	PORTED	transaction::Mutator::ingest_max_batch_split_ranges	transaction_source::malformed_scalar_storage_returns_the_source_parse_error_class
PRODUCTION_BRANCH	(*Mutator).GetIngestMaxBatchSplitRanges:L1835:if:false	1835	PORTED	transaction::Mutator::ingest_max_batch_split_ranges	transaction_source::malformed_scalar_storage_returns_the_source_parse_error_class
PRODUCTION_BRANCH	(*Mutator).GetIngestMaxBatchSplitRanges:L1838:if:true	1838	PORTED	transaction::Mutator::ingest_max_batch_split_ranges	transaction_source::malformed_scalar_storage_returns_the_source_parse_error_class
PRODUCTION_BRANCH	(*Mutator).GetIngestMaxBatchSplitRanges:L1838:if:false	1838	PORTED	transaction::Mutator::ingest_max_batch_split_ranges	transaction_source::malformed_scalar_storage_returns_the_source_parse_error_class
PRODUCTION_FUNCTION	(*Mutator).SetIngestMaxSplitRangesPerSec	1846	PORTED	transaction::Mutator::set_ingest_max_split_ranges_per_sec	transaction_source::malformed_scalar_storage_returns_the_source_parse_error_class
PRODUCTION_FUNCTION	(*Mutator).GetIngestMaxSplitRangesPerSec	1851	PORTED	transaction::Mutator::ingest_max_split_ranges_per_sec	transaction_source::malformed_scalar_storage_returns_the_source_parse_error_class
PRODUCTION_BRANCH	(*Mutator).GetIngestMaxSplitRangesPerSec:L1853:if:true	1853	PORTED	transaction::Mutator::ingest_max_split_ranges_per_sec	transaction_source::malformed_scalar_storage_returns_the_source_parse_error_class
PRODUCTION_BRANCH	(*Mutator).GetIngestMaxSplitRangesPerSec:L1853:if:false	1853	PORTED	transaction::Mutator::ingest_max_split_ranges_per_sec	transaction_source::malformed_scalar_storage_returns_the_source_parse_error_class
PRODUCTION_BRANCH	(*Mutator).GetIngestMaxSplitRangesPerSec:L1856:if:true	1856	PORTED	transaction::Mutator::ingest_max_split_ranges_per_sec	transaction_source::malformed_scalar_storage_returns_the_source_parse_error_class
PRODUCTION_BRANCH	(*Mutator).GetIngestMaxSplitRangesPerSec:L1856:if:false	1856	PORTED	transaction::Mutator::ingest_max_split_ranges_per_sec	transaction_source::malformed_scalar_storage_returns_the_source_parse_error_class
PRODUCTION_FUNCTION	(*Mutator).SetIngestMaxInflight	1864	PORTED	transaction::Mutator::set_ingest_max_inflight	transaction_source::malformed_scalar_storage_returns_the_source_parse_error_class
PRODUCTION_FUNCTION	(*Mutator).GetIngestMaxInflight	1869	PORTED	transaction::Mutator::ingest_max_inflight	transaction_source::malformed_scalar_storage_returns_the_source_parse_error_class
PRODUCTION_BRANCH	(*Mutator).GetIngestMaxInflight:L1871:if:true	1871	PORTED	transaction::Mutator::ingest_max_inflight	transaction_source::malformed_scalar_storage_returns_the_source_parse_error_class
PRODUCTION_BRANCH	(*Mutator).GetIngestMaxInflight:L1871:if:false	1871	PORTED	transaction::Mutator::ingest_max_inflight	transaction_source::malformed_scalar_storage_returns_the_source_parse_error_class
PRODUCTION_BRANCH	(*Mutator).GetIngestMaxInflight:L1874:if:true	1874	PORTED	transaction::Mutator::ingest_max_inflight	transaction_source::malformed_scalar_storage_returns_the_source_parse_error_class
PRODUCTION_BRANCH	(*Mutator).GetIngestMaxInflight:L1874:if:false	1874	PORTED	transaction::Mutator::ingest_max_inflight	transaction_source::malformed_scalar_storage_returns_the_source_parse_error_class
PRODUCTION_FUNCTION	(*Mutator).SetIngestMaxPerSec	1882	PORTED	transaction::Mutator::set_ingest_max_per_sec	transaction_source::malformed_scalar_storage_returns_the_source_parse_error_class
PRODUCTION_FUNCTION	(*Mutator).GetIngestMaxPerSec	1887	PORTED	transaction::Mutator::ingest_max_per_sec	transaction_source::malformed_scalar_storage_returns_the_source_parse_error_class
PRODUCTION_BRANCH	(*Mutator).GetIngestMaxPerSec:L1889:if:true	1889	PORTED	transaction::Mutator::ingest_max_per_sec	transaction_source::malformed_scalar_storage_returns_the_source_parse_error_class
PRODUCTION_BRANCH	(*Mutator).GetIngestMaxPerSec:L1889:if:false	1889	PORTED	transaction::Mutator::ingest_max_per_sec	transaction_source::malformed_scalar_storage_returns_the_source_parse_error_class
PRODUCTION_BRANCH	(*Mutator).GetIngestMaxPerSec:L1892:if:true	1892	PORTED	transaction::Mutator::ingest_max_per_sec	transaction_source::malformed_scalar_storage_returns_the_source_parse_error_class
PRODUCTION_BRANCH	(*Mutator).GetIngestMaxPerSec:L1892:if:false	1892	PORTED	transaction::Mutator::ingest_max_per_sec	transaction_source::malformed_scalar_storage_returns_the_source_parse_error_class
PRODUCTION_DECLARATION	type:LastJobIterator	1900	PORTED	transaction::LastJobIterator	transaction_source::composed_auto_id_sequence_and_schema_diff_methods_preserve_source_order
PRODUCTION_FUNCTION	(*Mutator).GetLastHistoryDDLJobsIterator	1905	PORTED	transaction::Mutator::last_history_ddl_jobs	transaction_source::ddl_history_preserves_constructor_and_both_next_error_boundaries
PRODUCTION_BRANCH	(*Mutator).GetLastHistoryDDLJobsIterator:L1907:if:true	1907	PORTED	transaction::Mutator::last_history_ddl_jobs	transaction_source::ddl_history_preserves_constructor_and_both_next_error_boundaries
PRODUCTION_BRANCH	(*Mutator).GetLastHistoryDDLJobsIterator:L1907:if:false	1907	PORTED	transaction::Mutator::last_history_ddl_jobs	transaction_source::ddl_history_preserves_constructor_and_both_next_error_boundaries
PRODUCTION_FUNCTION	(*Mutator).GetLastHistoryDDLJobsIteratorWithFilter	1917	PORTED	transaction::Mutator::last_history_ddl_jobs_with_filter	transaction_source::ddl_history_preserves_constructor_and_both_next_error_boundaries
PRODUCTION_BRANCH	(*Mutator).GetLastHistoryDDLJobsIteratorWithFilter:L1922:if:true	1922	PORTED	transaction::Mutator::last_history_ddl_jobs_with_filter	transaction_source::ddl_history_preserves_constructor_and_both_next_error_boundaries
PRODUCTION_BRANCH	(*Mutator).GetLastHistoryDDLJobsIteratorWithFilter:L1922:if:false	1922	PORTED	transaction::Mutator::last_history_ddl_jobs_with_filter	transaction_source::ddl_history_preserves_constructor_and_both_next_error_boundaries
PRODUCTION_FUNCTION	(*Mutator).GetHistoryDDLJobsIterator	1933	PORTED	transaction::Mutator::history_ddl_jobs	transaction_source::ddl_history_preserves_constructor_and_both_next_error_boundaries
PRODUCTION_BRANCH	(*Mutator).GetHistoryDDLJobsIterator:L1936:if:true	1936	PORTED	transaction::Mutator::history_ddl_jobs	transaction_source::ddl_history_preserves_constructor_and_both_next_error_boundaries
PRODUCTION_BRANCH	(*Mutator).GetHistoryDDLJobsIterator:L1936:if:false	1936	PORTED	transaction::Mutator::history_ddl_jobs	transaction_source::ddl_history_preserves_constructor_and_both_next_error_boundaries
PRODUCTION_FUNCTION	(*Mutator).SetDXFScheduleTuneFactors	1945	PORTED	transaction::Mutator::set_dxf_schedule_tune_factors	transaction_source::dxf_and_ru_stats_match_go_json_shapes_including_null
PRODUCTION_BRANCH	(*Mutator).SetDXFScheduleTuneFactors:L1947:if:true	1947	PORTED	transaction::Mutator::set_dxf_schedule_tune_factors	transaction_source::dxf_and_ru_stats_match_go_json_shapes_including_null
PRODUCTION_BRANCH	(*Mutator).SetDXFScheduleTuneFactors:L1947:if:false	1947	PORTED	transaction::Mutator::set_dxf_schedule_tune_factors	transaction_source::dxf_and_ru_stats_match_go_json_shapes_including_null
PRODUCTION_FUNCTION	(*Mutator).GetDXFScheduleTuneFactors	1954	PORTED	transaction::Mutator::dxf_schedule_tune_factors	transaction_source::dxf_and_ru_stats_match_go_json_shapes_including_null
PRODUCTION_BRANCH	(*Mutator).GetDXFScheduleTuneFactors:L1956:if:true	1956	PORTED	transaction::Mutator::dxf_schedule_tune_factors	transaction_source::dxf_and_ru_stats_match_go_json_shapes_including_null
PRODUCTION_BRANCH	(*Mutator).GetDXFScheduleTuneFactors:L1956:if:false	1956	PORTED	transaction::Mutator::dxf_schedule_tune_factors	transaction_source::dxf_and_ru_stats_match_go_json_shapes_including_null
PRODUCTION_BRANCH	(*Mutator).GetDXFScheduleTuneFactors:L1959:if:true	1959	PORTED	transaction::Mutator::dxf_schedule_tune_factors	transaction_source::dxf_and_ru_stats_match_go_json_shapes_including_null
PRODUCTION_BRANCH	(*Mutator).GetDXFScheduleTuneFactors:L1959:if:false	1959	PORTED	transaction::Mutator::dxf_schedule_tune_factors	transaction_source::dxf_and_ru_stats_match_go_json_shapes_including_null
PRODUCTION_DECLARATION	type:HLastJobIterator	1968	PORTED	transaction::HistoryDdlJobIterator	transaction_source::composed_auto_id_sequence_and_schema_diff_methods_preserve_source_order
PRODUCTION_DECLARATION	var:jobExtractFields	1974	PORTED	transaction::JOB_EXTRACT_FIELDS	transaction_source::composed_auto_id_sequence_and_schema_diff_methods_preserve_source_order
PRODUCTION_FUNCTION	ExtractSchemaAndTableNameFromJob	1979	PORTED	transaction::extract_schema_and_table_name_from_job	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	ExtractSchemaAndTableNameFromJob:L1983:if:true	1983	PORTED	transaction::extract_schema_and_table_name_from_job	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	ExtractSchemaAndTableNameFromJob:L1983:if:false	1983	PORTED	transaction::extract_schema_and_table_name_from_job	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	ExtractSchemaAndTableNameFromJob:L1983:logical:short-circuit	1983	PORTED	transaction::extract_schema_and_table_name_from_job	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	ExtractSchemaAndTableNameFromJob:L1983:logical:rhs	1983	PORTED	transaction::extract_schema_and_table_name_from_job	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	ExtractSchemaAndTableNameFromJob:L1987:if:true	1987	PORTED	transaction::extract_schema_and_table_name_from_job	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	ExtractSchemaAndTableNameFromJob:L1987:if:false	1987	PORTED	transaction::extract_schema_and_table_name_from_job	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	ExtractSchemaAndTableNameFromJob:L1992:if:true	1992	PORTED	transaction::extract_schema_and_table_name_from_job	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	ExtractSchemaAndTableNameFromJob:L1992:if:false	1992	PORTED	transaction::extract_schema_and_table_name_from_job	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	ExtractSchemaAndTableNameFromJob:L1992:logical:short-circuit	1992	PORTED	transaction::extract_schema_and_table_name_from_job	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	ExtractSchemaAndTableNameFromJob:L1992:logical:rhs	1992	PORTED	transaction::extract_schema_and_table_name_from_job	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	ExtractSchemaAndTableNameFromJob:L1996:if:true	1996	PORTED	transaction::extract_schema_and_table_name_from_job	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	ExtractSchemaAndTableNameFromJob:L1996:if:false	1996	PORTED	transaction::extract_schema_and_table_name_from_job	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_FUNCTION	IsJobMatch	2003	PORTED	transaction::job_matches	transaction_source::ddl_history_preserves_constructor_and_both_next_error_boundaries
PRODUCTION_BRANCH	IsJobMatch:L2004:if:true	2004	PORTED	transaction::job_matches	transaction_source::ddl_history_preserves_constructor_and_both_next_error_boundaries
PRODUCTION_BRANCH	IsJobMatch:L2004:if:false	2004	PORTED	transaction::job_matches	transaction_source::ddl_history_preserves_constructor_and_both_next_error_boundaries
PRODUCTION_BRANCH	IsJobMatch:L2004:logical:short-circuit	2004	PORTED	transaction::job_matches	transaction_source::ddl_history_preserves_constructor_and_both_next_error_boundaries
PRODUCTION_BRANCH	IsJobMatch:L2004:logical:rhs	2004	PORTED	transaction::job_matches	transaction_source::ddl_history_preserves_constructor_and_both_next_error_boundaries
PRODUCTION_BRANCH	IsJobMatch:L2008:if:true	2008	PORTED	transaction::job_matches	transaction_source::ddl_history_preserves_constructor_and_both_next_error_boundaries
PRODUCTION_BRANCH	IsJobMatch:L2008:if:false	2008	PORTED	transaction::job_matches	transaction_source::ddl_history_preserves_constructor_and_both_next_error_boundaries
PRODUCTION_BRANCH	IsJobMatch:L2011:if:true	2011	PORTED	transaction::job_matches	transaction_source::ddl_history_preserves_constructor_and_both_next_error_boundaries
PRODUCTION_BRANCH	IsJobMatch:L2011:if:false	2011	PORTED	transaction::job_matches	transaction_source::ddl_history_preserves_constructor_and_both_next_error_boundaries
PRODUCTION_BRANCH	IsJobMatch:L2012:logical:short-circuit	2012	PORTED	transaction::job_matches	transaction_source::ddl_history_preserves_constructor_and_both_next_error_boundaries
PRODUCTION_BRANCH	IsJobMatch:L2012:logical:rhs	2012	PORTED	transaction::job_matches	transaction_source::ddl_history_preserves_constructor_and_both_next_error_boundaries
PRODUCTION_BRANCH	IsJobMatch:L2011:logical:short-circuit#1	2011	PORTED	transaction::job_matches	transaction_source::ddl_history_preserves_constructor_and_both_next_error_boundaries
PRODUCTION_BRANCH	IsJobMatch:L2011:logical:rhs#1	2011	PORTED	transaction::job_matches	transaction_source::ddl_history_preserves_constructor_and_both_next_error_boundaries
PRODUCTION_BRANCH	IsJobMatch:L2011:logical:short-circuit#2	2011	PORTED	transaction::job_matches	transaction_source::ddl_history_preserves_constructor_and_both_next_error_boundaries
PRODUCTION_BRANCH	IsJobMatch:L2011:logical:rhs#2	2011	PORTED	transaction::job_matches	transaction_source::ddl_history_preserves_constructor_and_both_next_error_boundaries
PRODUCTION_FUNCTION	(*HLastJobIterator).GetLastJobs	2019	PORTED	transaction::HistoryDdlJobIterator::get_last_jobs	transaction_source::composed_auto_id_sequence_and_schema_diff_methods_preserve_source_order
PRODUCTION_BRANCH	(*HLastJobIterator).GetLastJobs:L2020:if:true	2020	PORTED	transaction::HistoryDdlJobIterator::get_last_jobs	transaction_source::composed_auto_id_sequence_and_schema_diff_methods_preserve_source_order
PRODUCTION_BRANCH	(*HLastJobIterator).GetLastJobs:L2020:if:false	2020	PORTED	transaction::HistoryDdlJobIterator::get_last_jobs	transaction_source::composed_auto_id_sequence_and_schema_diff_methods_preserve_source_order
PRODUCTION_BRANCH	(*HLastJobIterator).GetLastJobs:L2025:for:enter	2025	PORTED	transaction::HistoryDdlJobIterator::get_last_jobs	transaction_source::composed_auto_id_sequence_and_schema_diff_methods_preserve_source_order
PRODUCTION_BRANCH	(*HLastJobIterator).GetLastJobs:L2025:for:exit	2025	PORTED	transaction::HistoryDdlJobIterator::get_last_jobs	transaction_source::composed_auto_id_sequence_and_schema_diff_methods_preserve_source_order
PRODUCTION_BRANCH	(*HLastJobIterator).GetLastJobs:L2025:logical:short-circuit	2025	PORTED	transaction::HistoryDdlJobIterator::get_last_jobs	transaction_source::composed_auto_id_sequence_and_schema_diff_methods_preserve_source_order
PRODUCTION_BRANCH	(*HLastJobIterator).GetLastJobs:L2025:logical:rhs	2025	PORTED	transaction::HistoryDdlJobIterator::get_last_jobs	transaction_source::composed_auto_id_sequence_and_schema_diff_methods_preserve_source_order
PRODUCTION_BRANCH	(*HLastJobIterator).GetLastJobs:L2027:if:true	2027	PORTED	transaction::HistoryDdlJobIterator::get_last_jobs	transaction_source::composed_auto_id_sequence_and_schema_diff_methods_preserve_source_order
PRODUCTION_BRANCH	(*HLastJobIterator).GetLastJobs:L2027:if:false	2027	PORTED	transaction::HistoryDdlJobIterator::get_last_jobs	transaction_source::composed_auto_id_sequence_and_schema_diff_methods_preserve_source_order
PRODUCTION_BRANCH	(*HLastJobIterator).GetLastJobs:L2031:if:true	2031	PORTED	transaction::HistoryDdlJobIterator::get_last_jobs	transaction_source::composed_auto_id_sequence_and_schema_diff_methods_preserve_source_order
PRODUCTION_BRANCH	(*HLastJobIterator).GetLastJobs:L2031:if:false	2031	PORTED	transaction::HistoryDdlJobIterator::get_last_jobs	transaction_source::composed_auto_id_sequence_and_schema_diff_methods_preserve_source_order
PRODUCTION_BRANCH	(*HLastJobIterator).GetLastJobs:L2033:if:true	2033	PORTED	transaction::HistoryDdlJobIterator::get_last_jobs	transaction_source::composed_auto_id_sequence_and_schema_diff_methods_preserve_source_order
PRODUCTION_BRANCH	(*HLastJobIterator).GetLastJobs:L2033:if:false	2033	PORTED	transaction::HistoryDdlJobIterator::get_last_jobs	transaction_source::composed_auto_id_sequence_and_schema_diff_methods_preserve_source_order
PRODUCTION_BRANCH	(*HLastJobIterator).GetLastJobs:L2041:if:true	2041	PORTED	transaction::HistoryDdlJobIterator::get_last_jobs	transaction_source::composed_auto_id_sequence_and_schema_diff_methods_preserve_source_order
PRODUCTION_BRANCH	(*HLastJobIterator).GetLastJobs:L2041:if:false	2041	PORTED	transaction::HistoryDdlJobIterator::get_last_jobs	transaction_source::composed_auto_id_sequence_and_schema_diff_methods_preserve_source_order
PRODUCTION_BRANCH	(*HLastJobIterator).GetLastJobs:L2046:if:true	2046	PORTED	transaction::HistoryDdlJobIterator::get_last_jobs	transaction_source::composed_auto_id_sequence_and_schema_diff_methods_preserve_source_order
PRODUCTION_BRANCH	(*HLastJobIterator).GetLastJobs:L2046:if:false	2046	PORTED	transaction::HistoryDdlJobIterator::get_last_jobs	transaction_source::composed_auto_id_sequence_and_schema_diff_methods_preserve_source_order
PRODUCTION_FUNCTION	(*Mutator).GetBootstrapVersion	2055	PORTED	transaction::Mutator::bootstrap_version	transaction_source::bootstrap_schema_diff_and_raw_bdr_role_round_trip
PRODUCTION_FUNCTION	(*Mutator).FinishBootstrap	2061	PORTED	transaction::Mutator::finish_bootstrap	transaction_source::bootstrap_schema_diff_and_raw_bdr_role_round_trip
PRODUCTION_DECLARATION	type:ElementKeyType	2067	PORTED	element::ElementKeyType	key_prefix_and_element_source::element_round_trips_and_reports_gos_two_failures
PRODUCTION_DECLARATION	var:ColumnElementKey	2071	PORTED	element::COLUMN_ELEMENT_KEY	key_prefix_and_element_source::element_round_trips_and_reports_gos_two_failures
PRODUCTION_DECLARATION	var:IndexElementKey	2073	PORTED	element::INDEX_ELEMENT_KEY	key_prefix_and_element_source::element_round_trips_and_reports_gos_two_failures
PRODUCTION_DECLARATION	const:elementKeyLen	2076	PORTED	element::ELEMENT_KEY_LEN	transaction_source::composed_auto_id_sequence_and_schema_diff_methods_preserve_source_order
PRODUCTION_DECLARATION	type:Element	2079	PORTED	element::Element	key_prefix_and_element_source::element_round_trips_and_reports_gos_two_failures
PRODUCTION_FUNCTION	(*Element).String	2085	PORTED	element::Element::string_bytes	key_prefix_and_element_source::element_round_trips_and_reports_gos_two_failures
PRODUCTION_FUNCTION	(*Element).EncodeElement	2092	PORTED	element::Element::encode	key_prefix_and_element_source::element_round_trips_and_reports_gos_two_failures
PRODUCTION_FUNCTION	DecodeElement	2101	PORTED	element::Element::decode	key_prefix_and_element_source::element_round_trips_and_reports_gos_two_failures
PRODUCTION_BRANCH	DecodeElement:L2102:if:true	2102	PORTED	element::Element::decode	key_prefix_and_element_source::element_round_trips_and_reports_gos_two_failures
PRODUCTION_BRANCH	DecodeElement:L2102:if:false	2102	PORTED	element::Element::decode	key_prefix_and_element_source::element_round_trips_and_reports_gos_two_failures
PRODUCTION_BRANCH	DecodeElement:L2109:switch:match	2109	PORTED	element::Element::decode	key_prefix_and_element_source::element_round_trips_and_reports_gos_two_failures
PRODUCTION_BRANCH	DecodeElement:L2109:switch:no-match	2109	PORTED	element::Element::decode	key_prefix_and_element_source::element_round_trips_and_reports_gos_two_failures
PRODUCTION_BRANCH	DecodeElement:L2110:case:taken	2110	PORTED	element::Element::decode	key_prefix_and_element_source::element_round_trips_and_reports_gos_two_failures
PRODUCTION_BRANCH	DecodeElement:L2110:case:not-taken	2110	PORTED	element::Element::decode	key_prefix_and_element_source::element_round_trips_and_reports_gos_two_failures
PRODUCTION_BRANCH	DecodeElement:L2112:case:taken	2112	PORTED	element::Element::decode	key_prefix_and_element_source::element_round_trips_and_reports_gos_two_failures
PRODUCTION_BRANCH	DecodeElement:L2112:case:not-taken	2112	PORTED	element::Element::decode	key_prefix_and_element_source::element_round_trips_and_reports_gos_two_failures
PRODUCTION_BRANCH	DecodeElement:L2114:default:taken	2114	PORTED	element::Element::decode	key_prefix_and_element_source::element_round_trips_and_reports_gos_two_failures
PRODUCTION_BRANCH	DecodeElement:L2114:default:not-taken	2114	PORTED	element::Element::decode	key_prefix_and_element_source::element_round_trips_and_reports_gos_two_failures
PRODUCTION_FUNCTION	(*Mutator).schemaDiffKey	2122	PORTED	transaction::Mutator::encoded_schema_diff_key	transaction_source::composed_auto_id_sequence_and_schema_diff_methods_preserve_source_order
PRODUCTION_FUNCTION	(*Mutator).GetSchemaDiff	2127	PORTED	transaction::Mutator::schema_diff	transaction_source::bootstrap_schema_diff_and_raw_bdr_role_round_trip
PRODUCTION_BRANCH	(*Mutator).GetSchemaDiff:L2132:if:true	2132	PORTED	transaction::Mutator::schema_diff	transaction_source::bootstrap_schema_diff_and_raw_bdr_role_round_trip
