source_path	source_start_line	source_end_line	delimiter	boundary	sql
tests/integrationtest/t/ddl/bdr_mode.test	191	191	;	lexical	alter resource group rg1 ru_per_sec = 200;
tests/integrationtest/t/ddl/bdr_mode.test	192	192	;	lexical	drop user user1;
tests/integrationtest/t/ddl/bdr_mode.test	193	193	;	lexical	drop resource group if exists rg1;
tests/integrationtest/t/ddl/bdr_mode.test	196	196	;	lexical	create database bdr_mode;
tests/integrationtest/t/ddl/bdr_mode.test	197	197	;	lexical	use bdr_mode;
tests/integrationtest/t/ddl/bdr_mode.test	199	199	;	lexical	create table t(a int, b int);
tests/integrationtest/t/ddl/bdr_mode.test	200	200	;	lexical	admin set bdr role secondary;
tests/integrationtest/t/ddl/bdr_mode.test	202	202	;	lexical	alter table t add column c int;
tests/integrationtest/t/ddl/bdr_mode.test	204	204	;	lexical	alter table t drop column b;
tests/integrationtest/t/ddl/bdr_mode.test	206	206	;	lexical	alter table t add index idx_a(a);
tests/integrationtest/t/ddl/bdr_mode.test	207	207	;	lexical	admin unset bdr role;
tests/integrationtest/t/ddl/bdr_mode.test	208	208	;	lexical	alter table t add index idx_a(a);
tests/integrationtest/t/ddl/bdr_mode.test	209	209	;	lexical	admin set bdr role secondary;
tests/integrationtest/t/ddl/bdr_mode.test	211	211	;	lexical	alter table t alter index idx_a invisible;
tests/integrationtest/t/ddl/bdr_mode.test	212	212	;	lexical	admin unset bdr role;
tests/integrationtest/t/ddl/bdr_mode.test	213	213	;	lexical	alter table t alter index idx_a invisible;
tests/integrationtest/t/ddl/bdr_mode.test	214	214	;	lexical	admin set bdr role secondary;
tests/integrationtest/t/ddl/bdr_mode.test	216	216	;	lexical	alter table t alter index idx_a visible;
tests/integrationtest/t/ddl/bdr_mode.test	218	218	;	lexical	alter table t rename index idx_a to idx_a_2;
tests/integrationtest/t/ddl/bdr_mode.test	220	220	;	lexical	alter table t drop index idx_a;
tests/integrationtest/t/ddl/bdr_mode.test	221	221	;	lexical	admin unset bdr role;
tests/integrationtest/t/ddl/bdr_mode.test	222	222	;	lexical	alter table t drop index idx_a;
tests/integrationtest/t/ddl/bdr_mode.test	224	224	;	lexical	create table t2(a int, primary key (a));
tests/integrationtest/t/ddl/bdr_mode.test	225	225	;	lexical	admin set bdr role secondary;
tests/integrationtest/t/ddl/bdr_mode.test	227	227	;	lexical	rename table t to t3, t2 to t4;
tests/integrationtest/t/ddl/bdr_mode.test	229	229	;	lexical	alter table t add foreign key (a) references t2(a);
tests/integrationtest/t/ddl/bdr_mode.test	230	230	;	lexical	admin unset bdr role;
tests/integrationtest/t/ddl/bdr_mode.test	231	231	;	lexical	alter table t add foreign key (a) references t2(a);
tests/integrationtest/t/ddl/bdr_mode.test	232	232	;	lexical	admin set bdr role secondary;
tests/integrationtest/t/ddl/bdr_mode.test	234	234	;	lexical	alter table t drop foreign key fk_1;
tests/integrationtest/t/ddl/bdr_mode.test	235	235	;	lexical	admin unset bdr role;
tests/integrationtest/t/ddl/bdr_mode.test	236	236	;	lexical	alter table t drop foreign key fk_1;
tests/integrationtest/t/ddl/bdr_mode.test	237	237	;	lexical	alter table t drop index fk_1;
tests/integrationtest/t/ddl/bdr_mode.test	238	238	;	lexical	admin set bdr role secondary;
tests/integrationtest/t/ddl/bdr_mode.test	240	240	;	lexical	truncate table t2;
tests/integrationtest/t/ddl/bdr_mode.test	242	242	;	lexical	drop table t2;
tests/integrationtest/t/ddl/bdr_mode.test	245	245	;	lexical	alter table t modify column a bigint;
tests/integrationtest/t/ddl/bdr_mode.test	247	247	;	lexical	alter table t auto_increment = 6000;
tests/integrationtest/t/ddl/bdr_mode.test	249	249	;	lexical	alter table t alter column a set default 1;
tests/integrationtest/t/ddl/bdr_mode.test	251	251	;	lexical	alter table t shard_row_id_bits = 4;
tests/integrationtest/t/ddl/bdr_mode.test	253	253	;	lexical	alter table t comment = 'test';
tests/integrationtest/t/ddl/bdr_mode.test	254	254	;	lexical	admin unset bdr role;
tests/integrationtest/t/ddl/bdr_mode.test	255	255	;	lexical	drop table t;
tests/integrationtest/t/ddl/bdr_mode.test	256	256	;	lexical	drop table t2;
tests/integrationtest/t/ddl/bdr_mode.test	257	257	;	lexical	admin set bdr role secondary;
tests/integrationtest/t/ddl/bdr_mode.test	261	264	;	lexical	create table t(a int) partition by range(a) (\npartition p0 values less than (5),\npartition p1 values less than (10),\npartition p2 values less than (15));
tests/integrationtest/t/ddl/bdr_mode.test	265	265	;	lexical	admin unset bdr role;
tests/integrationtest/t/ddl/bdr_mode.test	266	269	;	lexical	create table t(a int) partition by range(a) (\npartition p0 values less than (5),\npartition p1 values less than (10),\npartition p2 values less than (15));
tests/integrationtest/t/ddl/bdr_mode.test	270	270	;	lexical	admin set bdr role secondary;
tests/integrationtest/t/ddl/bdr_mode.test	272	272	;	lexical	alter table t add partition (partition p3 values less than (100));
tests/integrationtest/t/ddl/bdr_mode.test	275	275	;	lexical	create placement policy pp4 followers=4;
tests/integrationtest/t/ddl/bdr_mode.test	277	277	;	lexical	alter table t placement policy=pp4;
tests/integrationtest/t/ddl/bdr_mode.test	279	279	;	lexical	alter table t partition p2 placement policy=pp4;
tests/integrationtest/t/ddl/bdr_mode.test	281	281	;	lexical	alter database bdr_mode placement policy=pp4;
tests/integrationtest/t/ddl/bdr_mode.test	282	282	;	lexical	alter placement policy pp4 followers=3;
tests/integrationtest/t/ddl/bdr_mode.test	284	284	;	lexical	alter table t placement policy=default;
tests/integrationtest/t/ddl/bdr_mode.test	286	286	;	lexical	alter table t partition p2 placement policy=default;
tests/integrationtest/t/ddl/bdr_mode.test	288	288	;	lexical	alter database bdr_mode placement policy=default;
tests/integrationtest/t/ddl/bdr_mode.test	289	289	;	lexical	drop placement policy pp4;
tests/integrationtest/t/ddl/bdr_mode.test	292	292	;	lexical	alter table t attributes="merge_option=allow";
tests/integrationtest/t/ddl/bdr_mode.test	294	294	;	lexical	alter table t partition p2 attributes="key1=value1";
tests/integrationtest/t/ddl/bdr_mode.test	297	297	;	lexical	admin unset bdr role;
tests/integrationtest/t/ddl/bdr_mode.test	298	298	;	lexical	create table t2(a int);
tests/integrationtest/t/ddl/bdr_mode.test	299	299	;	lexical	admin set bdr role secondary;
tests/integrationtest/t/ddl/bdr_mode.test	301	301	;	lexical	alter table t exchange partition p0 with table t2;
tests/integrationtest/t/ddl/bdr_mode.test	303	303	;	lexical	alter table t truncate partition p0;
tests/integrationtest/t/ddl/bdr_mode.test	305	309	;	lexical	alter table t reorganize partition p0 into\n(\npartition p4 values less than (0),\npartition p5 values less than (5)\n);
tests/integrationtest/t/ddl/bdr_mode.test	311	311	;	lexical	alter table t drop partition p2;
tests/integrationtest/t/ddl/bdr_mode.test	312	312	;	lexical	admin unset bdr role;
tests/integrationtest/t/ddl/bdr_mode.test	313	313	;	lexical	drop table t2;
tests/integrationtest/t/ddl/bdr_mode.test	314	314	;	lexical	admin set bdr role secondary;
tests/integrationtest/t/ddl/bdr_mode.test	316	316	;	lexical	create placement policy pp1 followers=1;
tests/integrationtest/t/ddl/bdr_mode.test	318	318	;	lexical	alter table t partition by range (a) (partition p0 values less than (1000000), partition pMax values less than (maxvalue) placement policy pp1);
tests/integrationtest/t/ddl/bdr_mode.test	319	319	;	lexical	admin unset bdr role;
tests/integrationtest/t/ddl/bdr_mode.test	320	320	;	lexical	drop table t;
tests/integrationtest/t/ddl/bdr_mode.test	321	321	;	lexical	admin set bdr role secondary;
tests/integrationtest/t/ddl/bdr_mode.test	322	322	;	lexical	drop placement policy pp1;
tests/integrationtest/t/ddl/bdr_mode.test	324	324	;	lexical	admin unset bdr role;
tests/integrationtest/t/ddl/bdr_mode.test	325	325	;	lexical	create table t(a int);
tests/integrationtest/t/ddl/bdr_mode.test	326	326	;	lexical	admin set bdr role secondary;
tests/integrationtest/t/ddl/bdr_mode.test	328	328	;	lexical	set global tidb_enable_check_constraint=ON;
tests/integrationtest/t/ddl/bdr_mode.test	330	330	;	lexical	alter table t add constraint `a_check` check(a > 0);
tests/integrationtest/t/ddl/bdr_mode.test	331	331	;	lexical	admin unset bdr role;
tests/integrationtest/t/ddl/bdr_mode.test	332	332	;	lexical	alter table t add constraint `a_check` check(a > 0);
tests/integrationtest/t/ddl/bdr_mode.test	333	333	;	lexical	admin set bdr role secondary;
tests/integrationtest/t/ddl/bdr_mode.test	335	335	;	lexical	alter table t alter constraint `a_check` enforced;
tests/integrationtest/t/ddl/bdr_mode.test	337	337	;	lexical	alter table t drop constraint `a_check`;
tests/integrationtest/t/ddl/bdr_mode.test	338	338	;	lexical	admin unset bdr role;
tests/integrationtest/t/ddl/bdr_mode.test	339	339	;	lexical	alter table t drop constraint `a_check`;
tests/integrationtest/t/ddl/bdr_mode.test	340	340	;	lexical	admin set bdr role secondary;
tests/integrationtest/t/ddl/bdr_mode.test	341	341	;	lexical	set global tidb_enable_check_constraint=OFF;
tests/integrationtest/t/ddl/bdr_mode.test	345	345	;	lexical	alter table t cache;
tests/integrationtest/t/ddl/bdr_mode.test	346	346	;	lexical	admin unset bdr role;
tests/integrationtest/t/ddl/bdr_mode.test	347	347	;	lexical	alter table t cache;
tests/integrationtest/t/ddl/bdr_mode.test	348	348	;	lexical	admin set bdr role secondary;
tests/integrationtest/t/ddl/bdr_mode.test	350	350	;	lexical	alter table t nocache;
tests/integrationtest/t/ddl/bdr_mode.test	351	351	;	lexical	admin unset bdr role;
tests/integrationtest/t/ddl/bdr_mode.test	352	352	;	lexical	alter table t nocache;
tests/integrationtest/t/ddl/bdr_mode.test	355	355	;	lexical	CREATE TABLE ttl_test (created_at datetime) TTL = `created_at` + INTERVAL 5 DAY;
tests/integrationtest/t/ddl/bdr_mode.test	356	356	;	lexical	admin set bdr role secondary;
tests/integrationtest/t/ddl/bdr_mode.test	358	358	;	lexical	ALTER TABLE ttl_test TTL = `created_at` + INTERVAL 2 YEAR;
tests/integrationtest/t/ddl/bdr_mode.test	360	360	;	lexical	alter table ttl_test remove ttl;
tests/integrationtest/t/ddl/bdr_mode.test	362	362	;	lexical	drop table ttl_test;
tests/integrationtest/t/ddl/bdr_mode.test	365	365	;	lexical	alter table t add primary key (a);
tests/integrationtest/t/ddl/bdr_mode.test	366	366	;	lexical	admin unset bdr role;
tests/integrationtest/t/ddl/bdr_mode.test	367	367	;	lexical	alter table t add primary key (a);
tests/integrationtest/t/ddl/bdr_mode.test	368	368	;	lexical	admin set bdr role secondary;
tests/integrationtest/t/ddl/bdr_mode.test	370	370	;	lexical	alter table t drop primary key;
tests/integrationtest/t/ddl/bdr_mode.test	371	371	;	lexical	admin unset bdr role;
tests/integrationtest/t/ddl/bdr_mode.test	372	372	;	lexical	alter table t drop primary key;
tests/integrationtest/t/ddl/bdr_mode.test	373	373	;	lexical	admin set bdr role secondary;
tests/integrationtest/t/ddl/bdr_mode.test	375	375	;	lexical	alter table t add unique index (a);
tests/integrationtest/t/ddl/bdr_mode.test	377	377	;	lexical	alter table t auto_id_cache = 10;
tests/integrationtest/t/ddl/bdr_mode.test	379	379	;	lexical	admin unset bdr role;
tests/integrationtest/t/ddl/bdr_mode.test	380	380	;	lexical	create table t_random(a bigint auto_random, primary key (a));
tests/integrationtest/t/ddl/bdr_mode.test	381	381	;	lexical	admin set bdr role secondary;
tests/integrationtest/t/ddl/bdr_mode.test	383	383	;	lexical	alter table t_random auto_random_base = 10;
tests/integrationtest/t/ddl/bdr_mode.test	384	384	;	lexical	admin unset bdr role;
tests/integrationtest/t/ddl/bdr_mode.test	385	385	;	lexical	drop table t_random;
tests/integrationtest/t/ddl/bdr_mode.test	386	386	;	lexical	admin set bdr role secondary;
tests/integrationtest/t/ddl/bdr_mode.test	389	389	;	lexical	create sequence seq;
tests/integrationtest/t/ddl/bdr_mode.test	390	390	;	lexical	admin unset bdr role;
tests/integrationtest/t/ddl/bdr_mode.test	391	391	;	lexical	create sequence seq;
tests/integrationtest/t/ddl/bdr_mode.test	392	392	;	lexical	admin set bdr role secondary;
tests/integrationtest/t/ddl/bdr_mode.test	394	394	;	lexical	alter sequence seq restart;
tests/integrationtest/t/ddl/bdr_mode.test	396	396	;	lexical	drop sequence seq;
tests/integrationtest/t/ddl/bdr_mode.test	397	397	;	lexical	admin unset bdr role;
tests/integrationtest/t/ddl/bdr_mode.test	398	398	;	lexical	drop sequence seq;
tests/integrationtest/t/ddl/bdr_mode.test	399	399	;	lexical	admin set bdr role secondary;
tests/integrationtest/t/ddl/bdr_mode.test	402	402	;	lexical	create view v as select 1 as b;
tests/integrationtest/t/ddl/bdr_mode.test	403	403	;	lexical	admin unset bdr role;
tests/integrationtest/t/ddl/bdr_mode.test	404	404	;	lexical	create view v as select 1 as b;
tests/integrationtest/t/ddl/bdr_mode.test	405	405	;	lexical	admin set bdr role secondary;
tests/integrationtest/t/ddl/bdr_mode.test	407	407	;	lexical	drop view v;
tests/integrationtest/t/ddl/bdr_mode.test	408	408	;	lexical	admin unset bdr role;
tests/integrationtest/t/ddl/bdr_mode.test	409	409	;	lexical	drop view v;
tests/integrationtest/t/ddl/bdr_mode.test	410	410	;	lexical	admin set bdr role secondary;
tests/integrationtest/t/ddl/bdr_mode.test	413	413	;	lexical	alter table t charset utf8mb4 collate utf8mb4_unicode_ci;
tests/integrationtest/t/ddl/bdr_mode.test	415	415	;	lexical	alter database bdr_mode default character set = utf8;
tests/integrationtest/t/ddl/bdr_mode.test	417	417	;	lexical	drop database bdr_mode;
tests/integrationtest/t/ddl/bdr_mode.test	418	418	;	lexical	admin unset bdr role;
tests/integrationtest/t/ddl/bdr_mode.test	419	419	;	lexical	drop database bdr_mode;
tests/integrationtest/t/ddl/bdr_mode.test	420	420	;	lexical	admin set bdr role secondary;
tests/integrationtest/t/ddl/bdr_mode.test	423	423	;	lexical	create resource group rg1 ru_per_sec = 100;
tests/integrationtest/t/ddl/bdr_mode.test	424	424	;	lexical	create user user1;
tests/integrationtest/t/ddl/bdr_mode.test	425	425	;	lexical	alter user `user1` resource group `rg1`;
tests/integrationtest/t/ddl/bdr_mode.test	426	426	;	lexical	alter resource group rg1 ru_per_sec = 200;
tests/integrationtest/t/ddl/bdr_mode.test	427	427	;	lexical	drop user user1;
tests/integrationtest/t/ddl/bdr_mode.test	428	428	;	lexical	drop resource group if exists rg1;
tests/integrationtest/t/ddl/bdr_mode.test	431	431	;	lexical	admin unset bdr role;
tests/integrationtest/t/ddl/bdr_mode.test	432	432	;	lexical	create database bdr_mode;
tests/integrationtest/t/ddl/bdr_mode.test	433	433	;	lexical	use bdr_mode;
tests/integrationtest/t/ddl/bdr_mode.test	434	434	;	lexical	create table t(a int);
tests/integrationtest/t/ddl/bdr_mode.test	435	435	;	lexical	alter table t add column b int;
tests/integrationtest/t/ddl/bdr_mode.test	436	436	;	lexical	alter table t drop column b;
tests/integrationtest/t/ddl/bdr_mode.test	437	437	;	lexical	alter table t add index idx_a(a);
tests/integrationtest/t/ddl/bdr_mode.test	438	438	;	lexical	alter table t alter index idx_a invisible;
tests/integrationtest/t/ddl/bdr_mode.test	439	439	;	lexical	alter table t alter index idx_a visible;
tests/integrationtest/t/ddl/bdr_mode.test	440	440	;	lexical	alter table t rename index idx_a to idx_a_2;
tests/integrationtest/t/ddl/bdr_mode.test	441	441	;	lexical	alter table t drop index idx_a_2;
tests/integrationtest/t/ddl/bdr_mode.test	443	443	;	lexical	create table t2(a int, primary key (a));
tests/integrationtest/t/ddl/bdr_mode.test	444	444	;	lexical	rename table t to t3, t2 to t4;
tests/integrationtest/t/ddl/bdr_mode.test	445	445	;	lexical	rename table t3 to t, t4 to t2;
tests/integrationtest/t/ddl/bdr_mode.test	446	446	;	lexical	alter table t add foreign key (a) references t2(a);
tests/integrationtest/t/ddl/bdr_mode.test	447	447	;	lexical	alter table t drop foreign key fk_1;
tests/integrationtest/t/ddl/bdr_mode.test	448	448	;	lexical	alter table t drop index fk_1;
tests/integrationtest/t/ddl/bdr_mode.test	449	449	;	lexical	truncate table t2;
tests/integrationtest/t/ddl/bdr_mode.test	450	450	;	lexical	drop table t2;
tests/integrationtest/t/ddl/bdr_mode.test	452	452	;	lexical	alter table t modify column a bigint;
tests/integrationtest/t/ddl/bdr_mode.test	453	453	;	lexical	alter table t auto_increment = 6000;
tests/integrationtest/t/ddl/bdr_mode.test	454	454	;	lexical	alter table t alter column a set default 1;
tests/integrationtest/t/ddl/bdr_mode.test	455	455	;	lexical	alter table t shard_row_id_bits = 4;
tests/integrationtest/t/ddl/bdr_mode.test	456	456	;	lexical	alter table t comment = 'test';
tests/integrationtest/t/ddl/bdr_mode.test	457	457	;	lexical	drop table t;
tests/integrationtest/t/ddl/bdr_mode.test	460	463	;	lexical	create table t(a int) partition by range(a) (\npartition p0 values less than (5),\npartition p1 values less than (10),\npartition p2 values less than (15));
tests/integrationtest/t/ddl/bdr_mode.test	464	464	;	lexical	alter table t add partition (partition p3 values less than (100));
tests/integrationtest/t/ddl/bdr_mode.test	467	467	;	lexical	create placement policy pp4 followers=4;
tests/integrationtest/t/ddl/bdr_mode.test	468	468	;	lexical	alter table t placement policy=pp4;
tests/integrationtest/t/ddl/bdr_mode.test	469	469	;	lexical	alter table t partition p3 placement policy=pp4;
