# find-best-task-go-lockdown-inventory-v1
# owning-go-source	pkg/planner/core/find_best_task.go
# source-sha256	4f98311980c38ca56f98e21925c45e4a412c1481f61bd33711ca31058eabf25d
# source-bytes	136221
# source-lines	3329
# owning-go-test	pkg/planner/core/find_best_task_test.go
# test-sha256	be9adaa1527557fdb9a7dbac3d270139493b709a6beb15dfac8e4b44401e5612
# test-bytes	6089
# test-lines	171
# production-obligations	1667
# direct-test-support-obligations	61
# explicitly-unclaimed-source	pkg/executor/distsql.go
obligation_id	category	source_path	ast_anchor	node_sha256	owner	status	rust_symbol	evidence
O42779b5a5f5df6e3	branch	pkg/planner/core/find_best_task.go	candidatePath.hasOnlyEqualPredicatesInDNF/if:2/true	901d6215a1c13fe3aa978aab639f7ff5e3e3b9a2704d322445be09e014dd19d6	candidatePath.hasOnlyEqualPredicatesInDNF	PORTED	skyline::is_full_index_match	R_SKYLINE_EQ
O74e278dbe0b23bc3	branch	pkg/planner/core/find_best_task.go	candidatePath.hasOnlyEqualPredicatesInDNF/if:3/false	183ff04c289bcaa19a90b4ee1b1f61b2aaf91730b5b9d9279497161fa6290b5a	candidatePath.hasOnlyEqualPredicatesInDNF	PORTED	skyline::is_full_index_match	R_SKYLINE_EQ
O34cef58656a40295	branch	pkg/planner/core/find_best_task.go	candidatePath.hasOnlyEqualPredicatesInDNF/if:3/true	183ff04c289bcaa19a90b4ee1b1f61b2aaf91730b5b9d9279497161fa6290b5a	candidatePath.hasOnlyEqualPredicatesInDNF	PORTED	skyline::is_full_index_match	R_SKYLINE_EQ
Ocba1e7819d0528ad	loop	pkg/planner/core/find_best_task.go	candidatePath.hasOnlyEqualPredicatesInDNF/loop:1/enters	6e73fc15dce6d0243e97e7fcea807f6f4a25a0c29d876a66cdd69d03ba5269d2	candidatePath.hasOnlyEqualPredicatesInDNF	PORTED	skyline::is_full_index_match	R_SKYLINE_EQ
O730307d54c394248	loop	pkg/planner/core/find_best_task.go	candidatePath.hasOnlyEqualPredicatesInDNF/loop:1/zero_iterations	6e73fc15dce6d0243e97e7fcea807f6f4a25a0c29d876a66cdd69d03ba5269d2	candidatePath.hasOnlyEqualPredicatesInDNF	PORTED	skyline::is_full_index_match	R_SKYLINE_EQ
O149f1f19c247851b	loop	pkg/planner/core/find_best_task.go	candidatePath.hasOnlyEqualPredicatesInDNF/loop:2/enters	491b7c3b32230c0771e571335a1b07c71f21f5e2f3b2c4c2c70f0d1f43c724c3	candidatePath.hasOnlyEqualPredicatesInDNF	PORTED	skyline::is_full_index_match	R_SKYLINE_EQ
O2b0ff2b393b4993a	loop	pkg/planner/core/find_best_task.go	candidatePath.hasOnlyEqualPredicatesInDNF/loop:2/zero_iterations	491b7c3b32230c0771e571335a1b07c71f21f5e2f3b2c4c2c70f0d1f43c724c3	candidatePath.hasOnlyEqualPredicatesInDNF	PORTED	skyline::is_full_index_match	R_SKYLINE_EQ
Od8fc2ddc74da8def	switch_case	pkg/planner/core/find_best_task.go	candidatePath.hasOnlyEqualPredicatesInDNF/switch:1/case:1	b9ed5eda412cae8088c4e03fdf713c287e0f4de95eeca851ab98cc5b20580b18	candidatePath.hasOnlyEqualPredicatesInDNF	PORTED	skyline::is_full_index_match	R_SKYLINE_EQ
Oe238e97742807082	switch_case	pkg/planner/core/find_best_task.go	candidatePath.hasOnlyEqualPredicatesInDNF/switch:1/case:2	46792c5f49823a49026da9b4e1e41cb3eb8747916dd0d4a88a6047879349a0ed	candidatePath.hasOnlyEqualPredicatesInDNF	PORTED	skyline::is_full_index_match	R_SKYLINE_EQ
O572307a9a96c9962	switch_case	pkg/planner/core/find_best_task.go	candidatePath.hasOnlyEqualPredicatesInDNF/switch:1/case:3	8062cfecb781e0b62323e6de5bb90c0ae4d31cf44f798f14a844d67875a0f0fe	candidatePath.hasOnlyEqualPredicatesInDNF	PORTED	skyline::is_full_index_match	R_SKYLINE_EQ
O50c72ddfe183c638	switch_case	pkg/planner/core/find_best_task.go	candidatePath.hasOnlyEqualPredicatesInDNF/switch:1/default:4	8f182b9a8f047f88f0b6584c4aff79757f1603ba0a15475c7737ace78edf36d1	candidatePath.hasOnlyEqualPredicatesInDNF	PORTED	skyline::is_full_index_match	R_SKYLINE_EQ
O5b55d12a2c87c6f6	function	pkg/planner/core/find_best_task.go	checkColinSchema	7ee869ab49ac6e8b58e32839719aeb072a6262809987811ab9f4a90121b4cbd3	checkColinSchema	UNREACHABLE	-	U_INDEX_MERGE
O90272ef0c3686c1a	branch	pkg/planner/core/find_best_task.go	checkColinSchema/if:1/false	e049eab5d25a7a0b93707f4c2ae90c58020a01be486c1337a3519fe794bb4b31	checkColinSchema	UNREACHABLE	-	U_INDEX_MERGE
O123bc864f37e0041	branch	pkg/planner/core/find_best_task.go	checkColinSchema/if:1/true	e049eab5d25a7a0b93707f4c2ae90c58020a01be486c1337a3519fe794bb4b31	checkColinSchema	UNREACHABLE	-	U_INDEX_MERGE
O45a16cf7a2698149	loop	pkg/planner/core/find_best_task.go	checkColinSchema/loop:1/enters	55395d8db36daa3c4a6850b3367bf1fc3c5dc8dab47667329b2ffbff992514d8	checkColinSchema	UNREACHABLE	-	U_INDEX_MERGE
Obbab69d45775ac0c	loop	pkg/planner/core/find_best_task.go	checkColinSchema/loop:1/zero_iterations	55395d8db36daa3c4a6850b3367bf1fc3c5dc8dab47667329b2ffbff992514d8	checkColinSchema	UNREACHABLE	-	U_INDEX_MERGE
O93ea83d58cef0502	function	pkg/planner/core/find_best_task.go	compareBool	63a550cc163c24d63ed5e764523c2e28e170d1778e7169ca84f80b81a1f1d1f7	compareBool	PORTED	skyline::compare_bool	R_SKYLINE_CORE
O607172806fd55d7a	branch	pkg/planner/core/find_best_task.go	compareBool/if:1/false	1fad8f5c8af2e8249ae3d99cdfd9f9ea563ee5020d4c8e905bad003383f82278	compareBool	PORTED	skyline::compare_bool	R_SKYLINE_CORE
Ofe9617e5369158d8	branch	pkg/planner/core/find_best_task.go	compareBool/if:1/true	1fad8f5c8af2e8249ae3d99cdfd9f9ea563ee5020d4c8e905bad003383f82278	compareBool	PORTED	skyline::compare_bool	R_SKYLINE_CORE
O96cce9b0e7d1670c	branch	pkg/planner/core/find_best_task.go	compareBool/if:2/false	bb2aa02afc7413183b72711bfd52a9cd5c263231e078b5665f3bd66d2d74e4ab	compareBool	PORTED	skyline::compare_bool	R_SKYLINE_CORE
Oc63c9ae5b5fdc773	branch	pkg/planner/core/find_best_task.go	compareBool/if:2/true	bb2aa02afc7413183b72711bfd52a9cd5c263231e078b5665f3bd66d2d74e4ab	compareBool	PORTED	skyline::compare_bool	R_SKYLINE_CORE
Oe143fe4aad56ad3f	function	pkg/planner/core/find_best_task.go	compareCandidates	2745b12c7b482a4645d561d368196f7d8758b263871cf1bb23ffc89fdc1f77bf	compareCandidates	PORTED	skyline::compare_candidates	R_SKYLINE_CORE
O66e9e783109b9215	branch	pkg/planner/core/find_best_task.go	compareCandidates/if:1/false	844262961eb03fd05a07a98d4bba2cbf258f5d0bc673297fef9593f291d6b9b5	compareCandidates	PORTED	skyline::compare_candidates	R_SKYLINE_CORE
Obdd0ae1e99614b65	branch	pkg/planner/core/find_best_task.go	compareCandidates/if:1/true	844262961eb03fd05a07a98d4bba2cbf258f5d0bc673297fef9593f291d6b9b5	compareCandidates	PORTED	skyline::compare_candidates	R_SKYLINE_CORE
O78dde9b57bc01294	branch	pkg/planner/core/find_best_task.go	compareCandidates/if:10/false	425f69610eea807a458cc51f69402ec7ccc75227bd9610d70d2a23d8fe364643	compareCandidates	PORTED	skyline::compare_candidates	R_SKYLINE_CORE
Of0fa9b481cb758ad	branch	pkg/planner/core/find_best_task.go	compareCandidates/if:10/true	425f69610eea807a458cc51f69402ec7ccc75227bd9610d70d2a23d8fe364643	compareCandidates	PORTED	skyline::compare_candidates	R_SKYLINE_CORE
O817b0a4b7d854386	branch	pkg/planner/core/find_best_task.go	compareCandidates/if:11/false	fbe0f1ddc1677e54456b4db5f67d60963b1c65a5c6a3103dc4c34ca3fe09f7a4	compareCandidates	PORTED	skyline::compare_candidates	R_SKYLINE_CORE
O53c7d84f7a6be092	branch	pkg/planner/core/find_best_task.go	compareCandidates/if:11/true	fbe0f1ddc1677e54456b4db5f67d60963b1c65a5c6a3103dc4c34ca3fe09f7a4	compareCandidates	PORTED	skyline::compare_candidates	R_SKYLINE_CORE
Od42058042e92292a	branch	pkg/planner/core/find_best_task.go	compareCandidates/if:12/false	1dc5cbb8b4a9ef019bf1cedc9bb17fc12c01dfcac0e88f7598dd0ee7e09e0916	compareCandidates	PORTED	skyline::compare_candidates	R_SKYLINE_CORE
Oa4cc1ed284badb29	branch	pkg/planner/core/find_best_task.go	compareCandidates/if:12/true	1dc5cbb8b4a9ef019bf1cedc9bb17fc12c01dfcac0e88f7598dd0ee7e09e0916	compareCandidates	PORTED	skyline::compare_candidates	R_SKYLINE_CORE
O6d65e94709e6e3a5	branch	pkg/planner/core/find_best_task.go	compareCandidates/if:13/false	232f60e3e4ec518a7d898ed4c7685aa014d9c57291558dc378e571bf558604aa	compareCandidates	PORTED	skyline::compare_candidates	R_SKYLINE_CORE
O1b38e8e4e717c3ad	branch	pkg/planner/core/find_best_task.go	compareCandidates/if:13/true	232f60e3e4ec518a7d898ed4c7685aa014d9c57291558dc378e571bf558604aa	compareCandidates	PORTED	skyline::compare_candidates	R_SKYLINE_CORE
O5afff92fb3068c2c	branch	pkg/planner/core/find_best_task.go	compareCandidates/if:14/false	dff71cc9210cb9e558461f716a301df7adce681753a86030ac2b921163a62ca7	compareCandidates	PORTED	skyline::compare_candidates	R_SKYLINE_CORE
Oe6663c3e26fb2860	branch	pkg/planner/core/find_best_task.go	compareCandidates/if:14/true	dff71cc9210cb9e558461f716a301df7adce681753a86030ac2b921163a62ca7	compareCandidates	PORTED	skyline::compare_candidates	R_SKYLINE_CORE
Oe528ca0fb475aca8	branch	pkg/planner/core/find_best_task.go	compareCandidates/if:2/false	11159979d2bf10000fd18aef71cfab9b7d106cf77d278cae48a8bb1cc2d6c984	compareCandidates	PORTED	skyline::compare_candidates	R_SKYLINE_CORE
O3abc55f191900a98	branch	pkg/planner/core/find_best_task.go	compareCandidates/if:2/true	11159979d2bf10000fd18aef71cfab9b7d106cf77d278cae48a8bb1cc2d6c984	compareCandidates	PORTED	skyline::compare_candidates	R_SKYLINE_CORE
O8dad5d51d0230dd2	branch	pkg/planner/core/find_best_task.go	compareCandidates/if:3/false	0c47b7c3611aab06d1d6cfeb97b2cd1f6b4c0670b5bc563ba82df2cad8d3e512	compareCandidates	PORTED	skyline::compare_candidates	R_SKYLINE_CORE
Oa78dd0c14046f303	branch	pkg/planner/core/find_best_task.go	compareCandidates/if:3/true	0c47b7c3611aab06d1d6cfeb97b2cd1f6b4c0670b5bc563ba82df2cad8d3e512	compareCandidates	PORTED	skyline::compare_candidates	R_SKYLINE_CORE
O5dde01057293767e	branch	pkg/planner/core/find_best_task.go	compareCandidates/if:4/false	192b0d67177d35b78a609983f1836d9d8747e050cfe268653d5ce3c8473b91ab	compareCandidates	PORTED	skyline::compare_candidates	R_SKYLINE_CORE
O70993b4cc14bc7a3	branch	pkg/planner/core/find_best_task.go	compareCandidates/if:4/true	192b0d67177d35b78a609983f1836d9d8747e050cfe268653d5ce3c8473b91ab	compareCandidates	PORTED	skyline::compare_candidates	R_SKYLINE_CORE
O68d75fb07a071901	branch	pkg/planner/core/find_best_task.go	compareCandidates/if:5/false	7a8f0e2097a33105eedcdc080fb1f1e59b72d821dbc2e899ace3ed63b9132118	compareCandidates	PORTED	skyline::compare_candidates	R_SKYLINE_CORE
O3c1acf4944a2a861	branch	pkg/planner/core/find_best_task.go	compareCandidates/if:5/true	7a8f0e2097a33105eedcdc080fb1f1e59b72d821dbc2e899ace3ed63b9132118	compareCandidates	PORTED	skyline::compare_candidates	R_SKYLINE_CORE
O66a1743466ea7c5b	branch	pkg/planner/core/find_best_task.go	compareCandidates/if:6/false	2f84763d968b5dce6eb933ab5a7d860183543764447996167c000804539e88ea	compareCandidates	PORTED	skyline::compare_candidates	R_SKYLINE_CORE
O307f0dfbcbe28ac9	branch	pkg/planner/core/find_best_task.go	compareCandidates/if:6/true	2f84763d968b5dce6eb933ab5a7d860183543764447996167c000804539e88ea	compareCandidates	PORTED	skyline::compare_candidates	R_SKYLINE_CORE
Oa8e6b2662d18843a	branch	pkg/planner/core/find_best_task.go	compareCandidates/if:7/false	5fb989fe35bb2548874edb57c4c499d8277dc2445648c52da1acd95a62c89dcd	compareCandidates	PORTED	skyline::compare_candidates	R_SKYLINE_CORE
O5abe1a3b03e074fc	branch	pkg/planner/core/find_best_task.go	compareCandidates/if:7/true	5fb989fe35bb2548874edb57c4c499d8277dc2445648c52da1acd95a62c89dcd	compareCandidates	PORTED	skyline::compare_candidates	R_SKYLINE_CORE
O8505bb0d64e27760	branch	pkg/planner/core/find_best_task.go	compareCandidates/if:8/false	616b74117b2daff926c97d77527a455dfe72dece7316b98a4f7f97895a9bb1c3	compareCandidates	PORTED	skyline::compare_candidates	R_SKYLINE_CORE
Oe1626fa5aa452da0	branch	pkg/planner/core/find_best_task.go	compareCandidates/if:8/true	616b74117b2daff926c97d77527a455dfe72dece7316b98a4f7f97895a9bb1c3	compareCandidates	PORTED	skyline::compare_candidates	R_SKYLINE_CORE
O681e85458881e160	branch	pkg/planner/core/find_best_task.go	compareCandidates/if:9/false	ca6e03a8790bfe47b01804f40f8fac0cbcbacef8678f732b88648539b7ded0a3	compareCandidates	PORTED	skyline::compare_candidates	R_SKYLINE_CORE
Of53477eafa881261	branch	pkg/planner/core/find_best_task.go	compareCandidates/if:9/true	ca6e03a8790bfe47b01804f40f8fac0cbcbacef8678f732b88648539b7ded0a3	compareCandidates	PORTED	skyline::compare_candidates	R_SKYLINE_CORE
O02b503523a821bf2	short_circuit	pkg/planner/core/find_best_task.go	compareCandidates/logical:10:&&/lhs_short_circuits	a392d1a29dbf39e07ac6f1fc0a4086967e0924fe1f9e6ac971995958245091d6	compareCandidates	PORTED	skyline::compare_candidates	R_SKYLINE_CORE
O0fd53261ad160c43	short_circuit	pkg/planner/core/find_best_task.go	compareCandidates/logical:10:&&/rhs_evaluated	a392d1a29dbf39e07ac6f1fc0a4086967e0924fe1f9e6ac971995958245091d6	compareCandidates	PORTED	skyline::compare_candidates	R_SKYLINE_CORE
O40e98de06dd00199	short_circuit	pkg/planner/core/find_best_task.go	compareCandidates/logical:11:&&/lhs_short_circuits	6b06060c4ddffb75245fdb1a0da3fe2dba99bbfb13bfcebcfd9a2fa44e5a979c	compareCandidates	PORTED	skyline::compare_candidates	R_SKYLINE_CORE
Ofdba79745bac5f5f	short_circuit	pkg/planner/core/find_best_task.go	compareCandidates/logical:11:&&/rhs_evaluated	6b06060c4ddffb75245fdb1a0da3fe2dba99bbfb13bfcebcfd9a2fa44e5a979c	compareCandidates	PORTED	skyline::compare_candidates	R_SKYLINE_CORE
Ofcc3a6f846bbd016	short_circuit	pkg/planner/core/find_best_task.go	compareCandidates/logical:12:&&/lhs_short_circuits	95eefd35b6924a1fa9dcec96aa9b401ab44b0fb4856664bd178aa7da7f15dcc5	compareCandidates	PORTED	skyline::compare_candidates	R_SKYLINE_CORE
O85feb1b16df373d4	short_circuit	pkg/planner/core/find_best_task.go	compareCandidates/logical:12:&&/rhs_evaluated	95eefd35b6924a1fa9dcec96aa9b401ab44b0fb4856664bd178aa7da7f15dcc5	compareCandidates	PORTED	skyline::compare_candidates	R_SKYLINE_CORE
O63639c29656c72ab	short_circuit	pkg/planner/core/find_best_task.go	compareCandidates/logical:13:&&/lhs_short_circuits	1648eab7844e014d628f7a2f4db8be3697821267eeabb7390b98f235a1ed6427	compareCandidates	PORTED	skyline::compare_candidates	R_SKYLINE_CORE
O0ccaf1e2030c9582	short_circuit	pkg/planner/core/find_best_task.go	compareCandidates/logical:13:&&/rhs_evaluated	1648eab7844e014d628f7a2f4db8be3697821267eeabb7390b98f235a1ed6427	compareCandidates	PORTED	skyline::compare_candidates	R_SKYLINE_CORE
Odb924efc252d9563	short_circuit	pkg/planner/core/find_best_task.go	compareCandidates/logical:14:&&/lhs_short_circuits	d9b7a6e09afa0c930078354ce2d79cdecddc9f0f724f12ea3285d065181e1626	compareCandidates	PORTED	skyline::compare_candidates	R_SKYLINE_CORE
O5156a51291b08b01	short_circuit	pkg/planner/core/find_best_task.go	compareCandidates/logical:14:&&/rhs_evaluated	d9b7a6e09afa0c930078354ce2d79cdecddc9f0f724f12ea3285d065181e1626	compareCandidates	PORTED	skyline::compare_candidates	R_SKYLINE_CORE
Odabdd31008ea6cdc	short_circuit	pkg/planner/core/find_best_task.go	compareCandidates/logical:15:&&/lhs_short_circuits	f699e65b672be3de8e461231dd832ce88c438fc00568ec029575ce7e96917ddf	compareCandidates	PORTED	skyline::compare_candidates	R_SKYLINE_CORE
O42b9f89ac41454d0	short_circuit	pkg/planner/core/find_best_task.go	compareCandidates/logical:15:&&/rhs_evaluated	f699e65b672be3de8e461231dd832ce88c438fc00568ec029575ce7e96917ddf	compareCandidates	PORTED	skyline::compare_candidates	R_SKYLINE_CORE
Occe7ada40e9ff753	short_circuit	pkg/planner/core/find_best_task.go	compareCandidates/logical:16:&&/lhs_short_circuits	774b080c2a9fe2033385241ab815025b17128cb3fb3d14af235aa014163f7c31	compareCandidates	PORTED	skyline::compare_candidates	R_SKYLINE_CORE
O81e42a9e03bf5600	short_circuit	pkg/planner/core/find_best_task.go	compareCandidates/logical:16:&&/rhs_evaluated	774b080c2a9fe2033385241ab815025b17128cb3fb3d14af235aa014163f7c31	compareCandidates	PORTED	skyline::compare_candidates	R_SKYLINE_CORE
Oc257b9484f78d76e	short_circuit	pkg/planner/core/find_best_task.go	compareCandidates/logical:17:&&/lhs_short_circuits	c2fef748a9f464da2bf64d9c0a7b5daaf0b70f05292fff555ab1bd49a99d7e3d	compareCandidates	PORTED	skyline::compare_candidates	R_SKYLINE_CORE
O7f1e37a22bfe7b87	short_circuit	pkg/planner/core/find_best_task.go	compareCandidates/logical:17:&&/rhs_evaluated	c2fef748a9f464da2bf64d9c0a7b5daaf0b70f05292fff555ab1bd49a99d7e3d	compareCandidates	PORTED	skyline::compare_candidates	R_SKYLINE_CORE
Oec0fba344e482dce	short_circuit	pkg/planner/core/find_best_task.go	compareCandidates/logical:18:&&/lhs_short_circuits	b9b8ed6bc3f4a6e445ef10974980b56b698fa41aecbaab623fe1b27256ba0cce	compareCandidates	PORTED	skyline::compare_candidates	R_SKYLINE_CORE
O0c0ad5914f21330e	short_circuit	pkg/planner/core/find_best_task.go	compareCandidates/logical:18:&&/rhs_evaluated	b9b8ed6bc3f4a6e445ef10974980b56b698fa41aecbaab623fe1b27256ba0cce	compareCandidates	PORTED	skyline::compare_candidates	R_SKYLINE_CORE
Oee8b76833b624cac	short_circuit	pkg/planner/core/find_best_task.go	compareCandidates/logical:19:&&/lhs_short_circuits	9c8a2c2758e5a2f24be30ea5b0d7472e612c9fc75a30ca5a660e5ef7ec4fcf74	compareCandidates	PORTED	skyline::compare_candidates	R_SKYLINE_CORE
O193beb8390dfd3dd	short_circuit	pkg/planner/core/find_best_task.go	compareCandidates/logical:19:&&/rhs_evaluated	9c8a2c2758e5a2f24be30ea5b0d7472e612c9fc75a30ca5a660e5ef7ec4fcf74	compareCandidates	PORTED	skyline::compare_candidates	R_SKYLINE_CORE
Of5644ba37c2a1a6e	short_circuit	pkg/planner/core/find_best_task.go	compareCandidates/logical:1:||/lhs_short_circuits	e1e40247936ae09c3f9ce627b5ad4e5d06a17e50794183ca950f0f96a9f198a2	compareCandidates	PORTED	skyline::compare_candidates	R_SKYLINE_CORE
Oca2541eccb1f2183	short_circuit	pkg/planner/core/find_best_task.go	compareCandidates/logical:1:||/rhs_evaluated	e1e40247936ae09c3f9ce627b5ad4e5d06a17e50794183ca950f0f96a9f198a2	compareCandidates	PORTED	skyline::compare_candidates	R_SKYLINE_CORE
Od8eb843e85c90381	short_circuit	pkg/planner/core/find_best_task.go	compareCandidates/logical:20:||/lhs_short_circuits	98abe5299a8ac5de2f0eddea1df757760ae4c34ba27f035b36da795a9c66a8e5	compareCandidates	PORTED	skyline::compare_candidates	R_SKYLINE_CORE
O3f20e733c9d11bfd	short_circuit	pkg/planner/core/find_best_task.go	compareCandidates/logical:20:||/rhs_evaluated	98abe5299a8ac5de2f0eddea1df757760ae4c34ba27f035b36da795a9c66a8e5	compareCandidates	PORTED	skyline::compare_candidates	R_SKYLINE_CORE
O3ad0fb41f52be5c1	short_circuit	pkg/planner/core/find_best_task.go	compareCandidates/logical:21:&&/lhs_short_circuits	44777997a1cef1ba2dba610ff59bc1ec27f9f761a129bcfc6f1a8126065e15b5	compareCandidates	PORTED	skyline::compare_candidates	R_SKYLINE_CORE
O261d1486b7fe3d89	short_circuit	pkg/planner/core/find_best_task.go	compareCandidates/logical:21:&&/rhs_evaluated	44777997a1cef1ba2dba610ff59bc1ec27f9f761a129bcfc6f1a8126065e15b5	compareCandidates	PORTED	skyline::compare_candidates	R_SKYLINE_CORE
O660bc08ada169b62	short_circuit	pkg/planner/core/find_best_task.go	compareCandidates/logical:22:&&/lhs_short_circuits	d56c11a21c833e502ae26bdea872c4562676be8081aab63a982e42bf455bee64	compareCandidates	PORTED	skyline::compare_candidates	R_SKYLINE_CORE
O87330286c741c586	short_circuit	pkg/planner/core/find_best_task.go	compareCandidates/logical:22:&&/rhs_evaluated	d56c11a21c833e502ae26bdea872c4562676be8081aab63a982e42bf455bee64	compareCandidates	PORTED	skyline::compare_candidates	R_SKYLINE_CORE
O3d0312f9f5c9fb62	short_circuit	pkg/planner/core/find_best_task.go	compareCandidates/logical:23:&&/lhs_short_circuits	c6b2481f1f6772e383422a262828cf89d460ab2c648d057cc2a65d61e0b20157	compareCandidates	PORTED	skyline::compare_candidates	R_SKYLINE_CORE
O16ab0be7561a153e	short_circuit	pkg/planner/core/find_best_task.go	compareCandidates/logical:23:&&/rhs_evaluated	c6b2481f1f6772e383422a262828cf89d460ab2c648d057cc2a65d61e0b20157	compareCandidates	PORTED	skyline::compare_candidates	R_SKYLINE_CORE
Oc6eeec805b884338	short_circuit	pkg/planner/core/find_best_task.go	compareCandidates/logical:24:&&/lhs_short_circuits	ad222e29d60c368107bbc23ba78618667625118921bad2cc1fe006e00e2bf13d	compareCandidates	PORTED	skyline::compare_candidates	R_SKYLINE_CORE
O06615cd7f61045df	short_circuit	pkg/planner/core/find_best_task.go	compareCandidates/logical:24:&&/rhs_evaluated	ad222e29d60c368107bbc23ba78618667625118921bad2cc1fe006e00e2bf13d	compareCandidates	PORTED	skyline::compare_candidates	R_SKYLINE_CORE
O8f0e8b10d15c4df1	short_circuit	pkg/planner/core/find_best_task.go	compareCandidates/logical:25:&&/lhs_short_circuits	949d814bec19d462ecacd3d5bd086f5bda56b2d15032ba6e334f5413798d1952	compareCandidates	PORTED	skyline::compare_candidates	R_SKYLINE_CORE
O14c9a104a9b94604	short_circuit	pkg/planner/core/find_best_task.go	compareCandidates/logical:25:&&/rhs_evaluated	949d814bec19d462ecacd3d5bd086f5bda56b2d15032ba6e334f5413798d1952	compareCandidates	PORTED	skyline::compare_candidates	R_SKYLINE_CORE
O45e2f10bede01e6e	short_circuit	pkg/planner/core/find_best_task.go	compareCandidates/logical:26:&&/lhs_short_circuits	dd957e83c7f254ea90a08f9d6f7de812de340d523cecac39188487e2c2429c24	compareCandidates	PORTED	skyline::compare_candidates	R_SKYLINE_CORE
Ob79fd560e3b7cf28	short_circuit	pkg/planner/core/find_best_task.go	compareCandidates/logical:26:&&/rhs_evaluated	dd957e83c7f254ea90a08f9d6f7de812de340d523cecac39188487e2c2429c24	compareCandidates	PORTED	skyline::compare_candidates	R_SKYLINE_CORE
O03f948375531761e	short_circuit	pkg/planner/core/find_best_task.go	compareCandidates/logical:27:&&/lhs_short_circuits	4b520f0e82621c57f0c0bde2856f57f8074c5e6d3a61ba0a3d2f7e69a7579111	compareCandidates	PORTED	skyline::compare_candidates	R_SKYLINE_CORE
O193e237a287e4bbc	short_circuit	pkg/planner/core/find_best_task.go	compareCandidates/logical:27:&&/rhs_evaluated	4b520f0e82621c57f0c0bde2856f57f8074c5e6d3a61ba0a3d2f7e69a7579111	compareCandidates	PORTED	skyline::compare_candidates	R_SKYLINE_CORE
Od64ed08da6664ea6	short_circuit	pkg/planner/core/find_best_task.go	compareCandidates/logical:28:&&/lhs_short_circuits	0ccc60638c2a2fb1e13b60c1be5974848dd24e10c119261b4bf98b66e375d0c1	compareCandidates	PORTED	skyline::compare_candidates	R_SKYLINE_CORE
Od01538b7a12ba2cf	short_circuit	pkg/planner/core/find_best_task.go	compareCandidates/logical:28:&&/rhs_evaluated	0ccc60638c2a2fb1e13b60c1be5974848dd24e10c119261b4bf98b66e375d0c1	compareCandidates	PORTED	skyline::compare_candidates	R_SKYLINE_CORE
O64072f6c4fdb5ec8	short_circuit	pkg/planner/core/find_best_task.go	compareCandidates/logical:2:&&/lhs_short_circuits	f4b59c953462863db7fd96c223f3e633c16bc01ce2bae0750e3bfeb9f5832147	compareCandidates	PORTED	skyline::compare_candidates	R_SKYLINE_CORE
O045c70e2434cfa69	short_circuit	pkg/planner/core/find_best_task.go	compareCandidates/logical:2:&&/rhs_evaluated	f4b59c953462863db7fd96c223f3e633c16bc01ce2bae0750e3bfeb9f5832147	compareCandidates	PORTED	skyline::compare_candidates	R_SKYLINE_CORE
O60a81e6a9541a833	short_circuit	pkg/planner/core/find_best_task.go	compareCandidates/logical:3:&&/lhs_short_circuits	c5d2077e2e4ed066eda299bd61d8948e06323d3904aa16e16b7920baab26c9f0	compareCandidates	PORTED	skyline::compare_candidates	R_SKYLINE_CORE
Ocbbe5b8e62532276	short_circuit	pkg/planner/core/find_best_task.go	compareCandidates/logical:3:&&/rhs_evaluated	c5d2077e2e4ed066eda299bd61d8948e06323d3904aa16e16b7920baab26c9f0	compareCandidates	PORTED	skyline::compare_candidates	R_SKYLINE_CORE
Ob04679117f56899d	short_circuit	pkg/planner/core/find_best_task.go	compareCandidates/logical:4:||/lhs_short_circuits	961d93d720251ad7d14cc3b3ba9d614576d316eed490e717f3a1cc9aa2f75eed	compareCandidates	PORTED	skyline::compare_candidates	R_SKYLINE_CORE
Obd70b1fb09d74fe8	short_circuit	pkg/planner/core/find_best_task.go	compareCandidates/logical:4:||/rhs_evaluated	961d93d720251ad7d14cc3b3ba9d614576d316eed490e717f3a1cc9aa2f75eed	compareCandidates	PORTED	skyline::compare_candidates	R_SKYLINE_CORE
Ob251e50b7f3825c9	short_circuit	pkg/planner/core/find_best_task.go	compareCandidates/logical:5:||/lhs_short_circuits	b0f73007b03f4e7248a270a5076026e770c26f6d5ef7b8bac20b8af6b49e266f	compareCandidates	PORTED	skyline::compare_candidates	R_SKYLINE_CORE
